Orthogroup	Node	Bootstrap	Paralog1	Paralog2
syn_tree/RAxML_bipartitions.0004224.cds.aln.raxml.out	N7	54	gnl_Aspof_V1_evm.model.AsparagusV1_04.2598	gnl_Aspof_V1_evm.model.AsparagusV1_10.549
syn_tree/RAxML_bipartitions.0004287.cds.aln.raxml.out	N6	60	gnl_Aspof_V1_evm.model.AsparagusV1_06.1896	gnl_Aspof_V1_evm.model.AsparagusV1_07.3438
syn_tree/RAxML_bipartitions.0004297.cds.aln.raxml.out	N7	30	gnl_Aspof_V1_evm.model.AsparagusV1_03.1490	gnl_Aspof_V1_evm.model.AsparagusV1_07.3731
syn_tree/RAxML_bipartitions.0004308.cds.aln.raxml.out	N7	60	gnl_Aspof_V1_evm.model.AsparagusV1_01.773	gnl_Aspof_V1_evm.model.AsparagusV1_07.2006
syn_tree/RAxML_bipartitions.0004321.cds.aln.raxml.out	N14	75	gnl_Aspof_V1_evm.model.AsparagusV1_01.2284	gnl_Aspof_V1_evm.model.AsparagusV1_08.542
syn_tree/RAxML_bipartitions.0004328.cds.aln.raxml.out	N14	74	gnl_Aspof_V1_evm.model.AsparagusV1_06.1967	gnl_Aspof_V1_evm.model.AsparagusV1_08.2114
syn_tree/RAxML_bipartitions.0004330.cds.aln.raxml.out	N6	81	gnl_Aspof_V1_evm.model.AsparagusV1_04.2021	gnl_Aspof_V1_evm.model.AsparagusV1_10.1273
syn_tree/RAxML_bipartitions.0004333.cds.aln.raxml.out	N6	94	gnl_Aspof_V1_evm.model.AsparagusV1_02.197	gnl_Aspof_V1_evm.model.AsparagusV1_08.3457
syn_tree/RAxML_bipartitions.0004397.cds.aln.raxml.out	N6	97	gnl_Aspof_V1_evm.model.AsparagusV1_01.2906	gnl_Aspof_V1_evm.model.AsparagusV1_06.676
syn_tree/RAxML_bipartitions.0004407.cds.aln.raxml.out	N6	69	gnl_Aspof_V1_evm.model.AsparagusV1_04.1151	gnl_Aspof_V1_evm.model.AsparagusV1_10.126
syn_tree/RAxML_bipartitions.0004427.cds.aln.raxml.out	N7	98	gnl_Aspof_V1_evm.model.AsparagusV1_01.2705	gnl_Aspof_V1_evm.model.AsparagusV1_06.636
syn_tree/RAxML_bipartitions.0004429.cds.aln.raxml.out	N6	46	gnl_Aspof_V1_evm.model.AsparagusV1_02.127	gnl_Aspof_V1_evm.model.AsparagusV1_08.3514
syn_tree/RAxML_bipartitions.0004440.cds.aln.raxml.out	N6	88	gnl_Aspof_V1_evm.model.AsparagusV1_04.2565	gnl_Aspof_V1_evm.model.AsparagusV1_10.529
syn_tree/RAxML_bipartitions.0004482.cds.aln.raxml.out	N6	99	gnl_Aspof_V1_evm.model.AsparagusV1_03.1277	gnl_Aspof_V1_evm.model.AsparagusV1_07.3620
syn_tree/RAxML_bipartitions.0004499.cds.aln.raxml.out	N6	87	gnl_Aspof_V1_evm.model.AsparagusV1_02.29	gnl_Aspof_V1_evm.model.AsparagusV1_08.3635
syn_tree/RAxML_bipartitions.0004520.cds.aln.raxml.out	N14	37	gnl_Aspof_V1_evm.model.AsparagusV1_04.177	gnl_Aspof_V1_evm.model.AsparagusV1_07.2024
syn_tree/RAxML_bipartitions.0004536.cds.aln.raxml.out	N6	77	gnl_Aspof_V1_evm.model.AsparagusV1_01.127	gnl_Aspof_V1_evm.model.AsparagusV1_05.3268
syn_tree/RAxML_bipartitions.0004594.cds.aln.raxml.out	N7	95	gnl_Aspof_V1_evm.model.AsparagusV1_01.979	gnl_Aspof_V1_evm.model.AsparagusV1_07.2266
syn_tree/RAxML_bipartitions.0004599.cds.aln.raxml.out	N7	67	gnl_Aspof_V1_evm.model.AsparagusV1_04.3089	gnl_Aspof_V1_evm.model.AsparagusV1_10.1104
syn_tree/RAxML_bipartitions.0004599.cds.aln.raxml.out	N7	67	gnl_Aspof_V1_evm.model.AsparagusV1_04.3089	gnl_Aspof_V1_evm.model.AsparagusV1_10.1103
syn_tree/RAxML_bipartitions.0004630.cds.aln.raxml.out	N8	10	gnl_Aspof_V1_evm.model.AsparagusV1_06.1811	gnl_Aspof_V1_evm.model.AsparagusV1_Unassigned.379
syn_tree/RAxML_bipartitions.0004649.cds.aln.raxml.out	N6	67	gnl_Aspof_V1_evm.model.AsparagusV1_04.1498	gnl_Aspof_V1_evm.model.AsparagusV1_10.465
syn_tree/RAxML_bipartitions.0004694.cds.aln.raxml.out	N6	71	gnl_Aspof_V1_evm.model.AsparagusV1_01.3468	gnl_Aspof_V1_evm.model.AsparagusV1_05.956
syn_tree/RAxML_bipartitions.0004752.cds.aln.raxml.out	N6	73	gnl_Aspof_V1_evm.model.AsparagusV1_01.3383	gnl_Aspof_V1_evm.model.AsparagusV1_05.1644
syn_tree/RAxML_bipartitions.0004763.cds.aln.raxml.out	N6	99	gnl_Aspof_V1_evm.model.AsparagusV1_01.2907	gnl_Aspof_V1_evm.model.AsparagusV1_06.680
syn_tree/RAxML_bipartitions.0004770.cds.aln.raxml.out	N6	93	gnl_Aspof_V1_evm.model.AsparagusV1_03.607	gnl_Aspof_V1_evm.model.AsparagusV1_07.3181
syn_tree/RAxML_bipartitions.0004774.cds.aln.raxml.out	N7	99	gnl_Aspof_V1_evm.model.AsparagusV1_03.1441	gnl_Aspof_V1_evm.model.AsparagusV1_07.3704
syn_tree/RAxML_bipartitions.0004795.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.1179	gnl_Aspof_V1_evm.model.AsparagusV1_08.65
syn_tree/RAxML_bipartitions.0004814.cds.aln.raxml.out	N6	99	gnl_Aspof_V1_evm.model.AsparagusV1_04.1502	gnl_Aspof_V1_evm.model.AsparagusV1_10.456
syn_tree/RAxML_bipartitions.0004876.cds.aln.raxml.out	N6	65	gnl_Aspof_V1_evm.model.AsparagusV1_04.1081	gnl_Aspof_V1_evm.model.AsparagusV1_10.166
syn_tree/RAxML_bipartitions.0004886.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.731	gnl_Aspof_V1_evm.model.AsparagusV1_07.3132
syn_tree/RAxML_bipartitions.0004913.cds.aln.raxml.out	N6	82	gnl_Aspof_V1_evm.model.AsparagusV1_05.224	gnl_Aspof_V1_evm.model.AsparagusV1_07.1119
syn_tree/RAxML_bipartitions.0004973.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_04.126	gnl_Aspof_V1_evm.model.AsparagusV1_10.1924
syn_tree/RAxML_bipartitions.0004990.cds.aln.raxml.out	N7	84	gnl_Aspof_V1_evm.model.AsparagusV1_05.551	gnl_Aspof_V1_evm.model.AsparagusV1_07.554
syn_tree/RAxML_bipartitions.0004992.cds.aln.raxml.out	N6	98	gnl_Aspof_V1_evm.model.AsparagusV1_01.2220	gnl_Aspof_V1_evm.model.AsparagusV1_06.794
syn_tree/RAxML_bipartitions.0005018.cds.aln.raxml.out	N7	96	gnl_Aspof_V1_evm.model.AsparagusV1_03.597	gnl_Aspof_V1_evm.model.AsparagusV1_07.3186
syn_tree/RAxML_bipartitions.0005026.cds.aln.raxml.out	N6	95	gnl_Aspof_V1_evm.model.AsparagusV1_02.570	gnl_Aspof_V1_evm.model.AsparagusV1_09.331
syn_tree/RAxML_bipartitions.0005038.cds.aln.raxml.out	N6	63	gnl_Aspof_V1_evm.model.AsparagusV1_01.447	gnl_Aspof_V1_evm.model.AsparagusV1_05.1874
syn_tree/RAxML_bipartitions.0005062.cds.aln.raxml.out	N6	97	gnl_Aspof_V1_evm.model.AsparagusV1_03.3025	gnl_Aspof_V1_evm.model.AsparagusV1_08.637
syn_tree/RAxML_bipartitions.0005138.cds.aln.raxml.out	N6	88	gnl_Aspof_V1_evm.model.AsparagusV1_03.428	gnl_Aspof_V1_evm.model.AsparagusV1_07.3357
syn_tree/RAxML_bipartitions.0005153.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.1383	gnl_Aspof_V1_evm.model.AsparagusV1_07.3661
syn_tree/RAxML_bipartitions.0005238.cds.aln.raxml.out	N6	88	gnl_Aspof_V1_evm.model.AsparagusV1_01.419	gnl_Aspof_V1_evm.model.AsparagusV1_05.1824
syn_tree/RAxML_bipartitions.0005241.cds.aln.raxml.out	N6	74	gnl_Aspof_V1_evm.model.AsparagusV1_01.229	gnl_Aspof_V1_evm.model.AsparagusV1_05.3010
syn_tree/RAxML_bipartitions.0005291.cds.aln.raxml.out	N6	95	gnl_Aspof_V1_evm.model.AsparagusV1_03.1102	gnl_Aspof_V1_evm.model.AsparagusV1_07.3831
syn_tree/RAxML_bipartitions.0005302.cds.aln.raxml.out	N6	43	gnl_Aspof_V1_evm.model.AsparagusV1_02.442	gnl_Aspof_V1_evm.model.AsparagusV1_09.1049
syn_tree/RAxML_bipartitions.0005318.cds.aln.raxml.out	N14	50	gnl_Aspof_V1_evm.model.AsparagusV1_04.262	gnl_Aspof_V1_evm.model.AsparagusV1_07.1938
syn_tree/RAxML_bipartitions.0005359.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.465	gnl_Aspof_V1_evm.model.AsparagusV1_05.1948
syn_tree/RAxML_bipartitions.0005381.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.2015	gnl_Aspof_V1_evm.model.AsparagusV1_07.2904
syn_tree/RAxML_bipartitions.0005411.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.1039	gnl_Aspof_V1_evm.model.AsparagusV1_04.1942
syn_tree/RAxML_bipartitions.0005411.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.1038	gnl_Aspof_V1_evm.model.AsparagusV1_04.1942
syn_tree/RAxML_bipartitions.0005431.cds.aln.raxml.out	N6	97	gnl_Aspof_V1_evm.model.AsparagusV1_03.1951	gnl_Aspof_V1_evm.model.AsparagusV1_07.2863
syn_tree/RAxML_bipartitions.0005445.cds.aln.raxml.out	N7	83	gnl_Aspof_V1_evm.model.AsparagusV1_03.933	gnl_Aspof_V1_evm.model.AsparagusV1_06.231
syn_tree/RAxML_bipartitions.0005454.cds.aln.raxml.out	N6	73	gnl_Aspof_V1_evm.model.AsparagusV1_01.258	gnl_Aspof_V1_evm.model.AsparagusV1_05.3031
syn_tree/RAxML_bipartitions.0005467.cds.aln.raxml.out	N6	69	gnl_Aspof_V1_evm.model.AsparagusV1_02.593	gnl_Aspof_V1_evm.model.AsparagusV1_09.325
syn_tree/RAxML_bipartitions.0005474.cds.aln.raxml.out	N6	95	gnl_Aspof_V1_evm.model.AsparagusV1_01.2882	gnl_Aspof_V1_evm.model.AsparagusV1_06.685
syn_tree/RAxML_bipartitions.0005496.cds.aln.raxml.out	N6	94	gnl_Aspof_V1_evm.model.AsparagusV1_03.1393	gnl_Aspof_V1_evm.model.AsparagusV1_07.3671
syn_tree/RAxML_bipartitions.0005512.cds.aln.raxml.out	N6	78	gnl_Aspof_V1_evm.model.AsparagusV1_03.2834	gnl_Aspof_V1_evm.model.AsparagusV1_08.903
syn_tree/RAxML_bipartitions.0005542.cds.aln.raxml.out	N15	93	gnl_Aspof_V1_evm.model.AsparagusV1_05.1756	gnl_Aspof_V1_evm.model.AsparagusV1_05.3379
syn_tree/RAxML_bipartitions.0005546.cds.aln.raxml.out	N6	99	gnl_Aspof_V1_evm.model.AsparagusV1_01.2309	gnl_Aspof_V1_evm.model.AsparagusV1_06.812
syn_tree/RAxML_bipartitions.0005580.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.658	gnl_Aspof_V1_evm.model.AsparagusV1_09.640
syn_tree/RAxML_bipartitions.0005594.cds.aln.raxml.out	N6	61	gnl_Aspof_V1_evm.model.AsparagusV1_03.449	gnl_Aspof_V1_evm.model.AsparagusV1_07.3348
syn_tree/RAxML_bipartitions.0005671.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_05.147	gnl_Aspof_V1_evm.model.AsparagusV1_07.1326
syn_tree/RAxML_bipartitions.0005769.cds.aln.raxml.out	N7	83	gnl_Aspof_V1_evm.model.AsparagusV1_03.1601	gnl_Aspof_V1_evm.model.AsparagusV1_07.3601
syn_tree/RAxML_bipartitions.0005771.cds.aln.raxml.out	N6	94	gnl_Aspof_V1_evm.model.AsparagusV1_04.2194	gnl_Aspof_V1_evm.model.AsparagusV1_10.201
syn_tree/RAxML_bipartitions.0005771.cds.aln.raxml.out	N6	94	gnl_Aspof_V1_evm.model.AsparagusV1_04.2193	gnl_Aspof_V1_evm.model.AsparagusV1_10.201
syn_tree/RAxML_bipartitions.0005781.cds.aln.raxml.out	N6	72	gnl_Aspof_V1_evm.model.AsparagusV1_04.1611	gnl_Aspof_V1_evm.model.AsparagusV1_10.407
syn_tree/RAxML_bipartitions.0005783.cds.aln.raxml.out	N6	75	gnl_Aspof_V1_evm.model.AsparagusV1_04.2020	gnl_Aspof_V1_evm.model.AsparagusV1_10.1272
syn_tree/RAxML_bipartitions.0005800.cds.aln.raxml.out	N7	99	gnl_Aspof_V1_evm.model.AsparagusV1_02.812	gnl_Aspof_V1_evm.model.AsparagusV1_09.63
syn_tree/RAxML_bipartitions.0005824.cds.aln.raxml.out	N6	69	gnl_Aspof_V1_evm.model.AsparagusV1_05.52	gnl_Aspof_V1_evm.model.AsparagusV1_07.1770
syn_tree/RAxML_bipartitions.0005825.cds.aln.raxml.out	N6	86	gnl_Aspof_V1_evm.model.AsparagusV1_01.3436	gnl_Aspof_V1_evm.model.AsparagusV1_05.2566
syn_tree/RAxML_bipartitions.0005844.cds.aln.raxml.out	N6	87	gnl_Aspof_V1_evm.model.AsparagusV1_05.940	gnl_Aspof_V1_evm.model.AsparagusV1_07.974
syn_tree/RAxML_bipartitions.0005907.cds.aln.raxml.out	N16	91	gnl_Aspof_V1_evm.model.AsparagusV1_02.2079	gnl_Aspof_V1_evm.model.AsparagusV1_07.1505
syn_tree/RAxML_bipartitions.0005936.cds.aln.raxml.out	N6	98	gnl_Aspof_V1_evm.model.AsparagusV1_02.190	gnl_Aspof_V1_evm.model.AsparagusV1_08.3462
syn_tree/RAxML_bipartitions.0005948.cds.aln.raxml.out	N6	64	gnl_Aspof_V1_evm.model.AsparagusV1_01.3429	gnl_Aspof_V1_evm.model.AsparagusV1_05.1771
syn_tree/RAxML_bipartitions.0006067.cds.aln.raxml.out	N7	87	gnl_Aspof_V1_evm.model.AsparagusV1_04.1359	gnl_Aspof_V1_evm.model.AsparagusV1_10.507
syn_tree/RAxML_bipartitions.0006252.cds.aln.raxml.out	N7	40	gnl_Aspof_V1_evm.model.AsparagusV1_05.512	gnl_Aspof_V1_evm.model.AsparagusV1_07.650
syn_tree/RAxML_bipartitions.0006427.cds.aln.raxml.out	N6	99	gnl_Aspof_V1_evm.model.AsparagusV1_07.55	gnl_Aspof_V1_evm.model.AsparagusV1_08.3588
syn_tree/RAxML_bipartitions.0006431.cds.aln.raxml.out	N6	59	gnl_Aspof_V1_evm.model.AsparagusV1_03.2999	gnl_Aspof_V1_evm.model.AsparagusV1_08.513
syn_tree/RAxML_bipartitions.0006445.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_04.686	gnl_Aspof_V1_evm.model.AsparagusV1_10.1703
syn_tree/RAxML_bipartitions.0006575.cds.aln.raxml.out	N7	97	gnl_Aspof_V1_evm.model.AsparagusV1_01.431	gnl_Aspof_V1_evm.model.AsparagusV1_05.1828
syn_tree/RAxML_bipartitions.0006605.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.906	gnl_Aspof_V1_evm.model.AsparagusV1_07.2078
syn_tree/RAxML_bipartitions.0006620.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_04.2738	gnl_Aspof_V1_evm.model.AsparagusV1_10.566
syn_tree/RAxML_bipartitions.0006637.cds.aln.raxml.out	N6	83	gnl_Aspof_V1_evm.model.AsparagusV1_01.2775	gnl_Aspof_V1_evm.model.AsparagusV1_06.620
syn_tree/RAxML_bipartitions.0006887.cds.aln.raxml.out	N7	87	gnl_Aspof_V1_evm.model.AsparagusV1_05.335	gnl_Aspof_V1_evm.model.AsparagusV1_07.166
syn_tree/RAxML_bipartitions.0006917.cds.aln.raxml.out	N14	64	gnl_Aspof_V1_evm.model.AsparagusV1_03.484	gnl_Aspof_V1_evm.model.AsparagusV1_05.1711
syn_tree/RAxML_bipartitions.0006919.cds.aln.raxml.out	N6	40	gnl_Aspof_V1_evm.model.AsparagusV1_03.468	gnl_Aspof_V1_evm.model.AsparagusV1_07.3341
syn_tree/RAxML_bipartitions.0006919.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.469	gnl_Aspof_V1_evm.model.AsparagusV1_07.3341
syn_tree/RAxML_bipartitions.0006924.cds.aln.raxml.out	N6	95	gnl_Aspof_V1_evm.model.AsparagusV1_03.493	gnl_Aspof_V1_evm.model.AsparagusV1_07.3326
syn_tree/RAxML_bipartitions.0006986.cds.aln.raxml.out	N6	93	gnl_Aspof_V1_evm.model.AsparagusV1_05.294	gnl_Aspof_V1_evm.model.AsparagusV1_07.129
syn_tree/RAxML_bipartitions.0006988.cds.aln.raxml.out	N14	66	gnl_Aspof_V1_evm.model.AsparagusV1_07.190	gnl_Aspof_V1_evm.model.AsparagusV1_08.3522
syn_tree/RAxML_bipartitions.0006998.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_04.1469	gnl_Aspof_V1_evm.model.AsparagusV1_10.475
syn_tree/RAxML_bipartitions.0007006.cds.aln.raxml.out	N6	58	gnl_Aspof_V1_evm.model.AsparagusV1_05.279	gnl_Aspof_V1_evm.model.AsparagusV1_07.1038
syn_tree/RAxML_bipartitions.0007065.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.222	gnl_Aspof_V1_evm.model.AsparagusV1_05.2991
syn_tree/RAxML_bipartitions.0007122.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_04.293	gnl_Aspof_V1_evm.model.AsparagusV1_10.1855
syn_tree/RAxML_bipartitions.0007150.cds.aln.raxml.out	N6	95	gnl_Aspof_V1_evm.model.AsparagusV1_06.103	gnl_Aspof_V1_evm.model.AsparagusV1_08.2466
syn_tree/RAxML_bipartitions.0007152.cds.aln.raxml.out	N7	85	gnl_Aspof_V1_evm.model.AsparagusV1_03.1135	gnl_Aspof_V1_evm.model.AsparagusV1_07.3819
syn_tree/RAxML_bipartitions.0007429.cds.aln.raxml.out	N6	98	gnl_Aspof_V1_evm.model.AsparagusV1_01.256	gnl_Aspof_V1_evm.model.AsparagusV1_05.3035
syn_tree/RAxML_bipartitions.0007438.cds.aln.raxml.out	N6	97	gnl_Aspof_V1_evm.model.AsparagusV1_06.1898	gnl_Aspof_V1_evm.model.AsparagusV1_07.3445
syn_tree/RAxML_bipartitions.0007518.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.1152	gnl_Aspof_V1_evm.model.AsparagusV1_07.3809
syn_tree/RAxML_bipartitions.0007753.cds.aln.raxml.out	N6	72	gnl_Aspof_V1_evm.model.AsparagusV1_01.919	gnl_Aspof_V1_evm.model.AsparagusV1_07.2090
syn_tree/RAxML_bipartitions.0007782.cds.aln.raxml.out	N6	71	gnl_Aspof_V1_evm.model.AsparagusV1_01.1178	gnl_Aspof_V1_evm.model.AsparagusV1_08.68
syn_tree/RAxML_bipartitions.0007893.cds.aln.raxml.out	N6	79	gnl_Aspof_V1_evm.model.AsparagusV1_01.3362	gnl_Aspof_V1_evm.model.AsparagusV1_05.1628
syn_tree/RAxML_bipartitions.0007950.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.615	gnl_Aspof_V1_evm.model.AsparagusV1_05.2351
syn_tree/RAxML_bipartitions.0008133.cds.aln.raxml.out	N6	91	gnl_Aspof_V1_evm.model.AsparagusV1_05.78	gnl_Aspof_V1_evm.model.AsparagusV1_07.1591
syn_tree/RAxML_bipartitions.0008229.cds.aln.raxml.out	N6	92	gnl_Aspof_V1_evm.model.AsparagusV1_04.1974	gnl_Aspof_V1_evm.model.AsparagusV1_10.1370
syn_tree/RAxML_bipartitions.0008232.cds.aln.raxml.out	N6	55	gnl_Aspof_V1_evm.model.AsparagusV1_04.1983	gnl_Aspof_V1_evm.model.AsparagusV1_10.1385
syn_tree/RAxML_bipartitions.0008363.cds.aln.raxml.out	N6	89	gnl_Aspof_V1_evm.model.AsparagusV1_02.569	gnl_Aspof_V1_evm.model.AsparagusV1_09.355
syn_tree/RAxML_bipartitions.0008458.cds.aln.raxml.out	N6	79	gnl_Aspof_V1_evm.model.AsparagusV1_01.845	gnl_Aspof_V1_evm.model.AsparagusV1_07.2051
syn_tree/RAxML_bipartitions.0008880.cds.aln.raxml.out	N6	95	gnl_Aspof_V1_evm.model.AsparagusV1_02.2117	gnl_Aspof_V1_evm.model.AsparagusV1_08.3163
syn_tree/RAxML_bipartitions.0009083.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_05.95	gnl_Aspof_V1_evm.model.AsparagusV1_07.1532
syn_tree/RAxML_bipartitions.0009304.cds.aln.raxml.out	N6	53	gnl_Aspof_V1_evm.model.AsparagusV1_05.187	gnl_Aspof_V1_evm.model.AsparagusV1_07.1210
syn_tree/RAxML_bipartitions.0009456.cds.aln.raxml.out	N7	53	gnl_Aspof_V1_evm.model.AsparagusV1_03.1997	gnl_Aspof_V1_evm.model.AsparagusV1_07.2878
syn_tree/RAxML_bipartitions.0009461.cds.aln.raxml.out	N7	90	gnl_Aspof_V1_evm.model.AsparagusV1_01.2348	gnl_Aspof_V1_evm.model.AsparagusV1_06.1050
syn_tree/RAxML_bipartitions.0010345.cds.aln.raxml.out	N7	29	gnl_Aspof_V1_evm.model.AsparagusV1_03.2985	gnl_Aspof_V1_evm.model.AsparagusV1_08.614
